id;short;name;ctry;team;flat;mnt;tt;spr;dsc;Pv;cbt;reg;exp;Rec;end;Res;rol;Pot;typ;race;ht;wgt;hr;debut;year;mon;day;Home
5839;A.Kashechkin;KASHECHKIN Andrey;160;0;75;71;72;52;56;73;52;60;90;83;40;81;1;3;7;4;182;72;40;2001;1980;3;21;Kzyl Ordinskaia
5869;A.Kemps;KEMPS Aaron;4;0;74;60;64;74;49;65;53;47;84;66;11;9;3;3;8;4;181;73;40;2004;1983;9;10;Modbury - South Australia
754;A.Kenzler;KENZLER Arne;2;0;65;60;52;43;41;46;43;13;72;42;12;16;1;1;4;4;180;70;40;2010;1989;4;22;
5889;A.Khatuntsev;KHATUNTSEV Alexander;50;0;73;69;68;57;48;47;55;10;80;81;16;72;1;2;7;4;173;61;40;2005;1985;11;2;-0
10715;A.Kholodov;KHOLODOV Alexander;50;0;73;60;56;63;41;43;52;16;74;68;8;69;1;2;9;3;180;70;40;2010;1988;8;1;
10737;A.Kilibayev;KILIBAYEV Alexandr;160;0;71;60;43;44;41;43;51;15;68;64;18;50;1;2;5;4;180;70;40;2011;1991;1;1;
5903;A.King;KING Austin;61;0;70;60;52;35;39;59;51;50;88;61;21;38;1;1;6;2;178;69;40;2006;1981;1;25;Phoenix - Arizona
11139;A.Kolahdozhag;KOLAHDOZHAG Amir;119;0;72;72;65;43;36;43;76;16;64;79;25;90;1;4;7;3;180;70;40;2012;1993;1;7;
5997;A.Kolessov;KOLESSOV Alexey;160;0;74;60;64;47;45;74;63;43;82;73;28;62;1;3;7;3;184;75;40;2006;1984;9;27;Uralsk
2924;A.Komin;KOMIN Aleksandr;50;0;65;60;55;50;31;41;41;16;60;35;14;30;1;1;4;4;180;70;40;2014;1995;4;12;
6034;A.Kostov;KOSTOV Atanas;11;0;68;50;50;35;41;43;49;32;63;65;21;47;1;2;2;4;180;70;40;2006;1981;7;27;Kazanlak
2375;A.Kremer;KREMER Aron;27;0;70;60;46;51;43;64;52;18;72;63;21;41;1;1;4;4;178;67;40;2013;1989;5;4;
879;A.Kristoffersen;KRISTOFFERSEN Anders;53;0;66;60;59;45;42;34;36;12;64;45;15;53;1;1;4;4;180;70;40;2012;1993;3;27;
6079;A.Krol;KROL Artur;46;0;73;64;56;60;36;57;52;50;48;64;29;50;1;2;5;4;179;65;40;2006;1983;6;27;Wroclaw
6113;A.Kuschynski;KUSCHYNSKI Aleksandr;7;0;72;64;59;44;38;75;64;23;90;70;28;72;1;4;3;3;182;75;40;2004;1979;10;27;Orsha
6147;A.Lafuente;LAFUENTE Andoni;22;0;73;60;58;60;41;43;53;33;80;66;27;24;1;2;8;4;186;68;40;2006;1985;9;6;Gernika - Pays Basque
6153;A.Lagutin;LAGUTIN Aleksander;82;0;65;60;30;34;39;58;51;53;80;64;26;45;1;1;3;4;180;70;40;2006;1985;4;27;
6160;A.Laidler;LAIDLER Adrian;4;0;71;60;60;36;41;62;51;44;88;55;21;37;1;2;6;4;180;70;40;2006;1981;3;21;Adelaide – South Australia
441;A.Landa;LANDA Andreas;44;0;65;60;58;37;42;37;48;14;74;41;16;64;1;1;4;4;180;70;40;2012;1988;4;24;
3996;A.Lanzano;LANZANO Alessio;36;0;65;60;44;40;35;42;42;12;60;30;12;57;1;1;4;4;180;70;40;2014;1995;11;1;
6213;A.Lauener;LAUENER Alain;54;0;74;60;54;71;55;43;46;19;78;63;11;4;1;2;8;4;182;74;40;2006;1986;12;8;Burglen
10972;A.Lavieu;LAVIEU Antoine;24;0;72;67;56;40;40;58;54;14;70;72;23;76;1;4;3;3;180;70;40;2007;1990;9;28;
4819;A.Leigh;LEIGH Andrew;205;0;67;61;44;43;32;56;53;34;60;45;14;67;1;3;4;4;180;70;40;2016;1995;3;16;
2694;A.Leleu;LELEU Antoine;12;0;65;60;41;40;39;55;47;17;64;59;25;53;1;0;4;4;179;69;40;2012;1993;10;20;
11091;A.Lemair;LEMAIR Alexandr;24;0;75;60;63;70;61;69;58;16;74;64;14;12;1;3;8;4;180;70;40;2009;1988;10;25;Rouen - Seine-Maritime
11719;A.Leon;LEON Andres;89;0;66;61;47;41;50;39;54;32;54;34;27;14;1;1;4;3;180;70;40;2017;1998;7;3;
2962;A.Limaylla;LIMAYLLA Alexey;59;0;72;60;60;39;38;47;73;31;70;62;12;65;1;1;4;4;180;80;40;2012;1990;2;11;
6443;A.Linda;LINDA Antonin;48;0;72;60;62;36;37;43;48;20;74;63;21;49;1;2;2;3;177;68;43;2006;1988;4;8;
2464;A.Lindeman;LINDEMAN Adrie;27;0;70;60;51;56;39;58;49;19;80;59;18;29;1;1;4;4;181;68;40;2012;1985;10;21;
6456;A.Lisovski;LISOVSKI Alexander;7;0;74;60;66;61;45;48;55;27;80;64;21;60;1;2;2;4;180;70;40;2006;1985;11;13;
1786;A.Locatelli;LOCATELLI Alfio;36;0;67;60;46;41;41;47;52;20;70;55;23;47;1;2;4;4;177;65;40;2011;1990;1;15;
2218;A.Lopez Garrido;LOPEZ GARRIDO Adrian;22;0;70;67;58;46;40;48;50;24;70;70;16;77;1;1;4;4;177;63;40;2012;1990;3;21;
11224;A.Lopez Predero;PREDERO LOPEZ Antonio;22;0;66;65;64;66;70;47;67;32;68;67;45;70;1;3;12;7;180;70;40;2016;1991;10;23;
6550;A.Losada;LOSADA Alberto;22;0;76;72;65;34;46;59;47;55;86;74;21;90;1;3;3;2;180;69;41;2006;1982;2;28;Barcelona - Catalunya
4895;A.Loy;LOY Antoine;12;0;65;60;38;38;34;56;43;13;58;28;18;32;1;1;4;4;180;70;40;2015;1996;9;22;
6575;A.Lucero Sosa;LUCERO SOSA Alfredo ;3;0;74;68;68;50;36;70;78;21;90;69;30;76;1;4;7;3;201;75;40;2006;1979;2;8;San Juan
11490;A.Luna;LUNA VICTORIA Alejandro;8;0;66;69;45;40;38;33;68;18;56;69;18;34;1;4;1;3;180;70;40;2017;1997;6;10;
6590;A.Lund;LUND Anders;18;0;75;71;57;60;60;73;63;25;80;90;42;78;1;3;3;3;178;62;40;2005;1985;2;15;Hellerup
6591;A.Lund (2);LUND Anders(2);44;0;65;60;41;35;37;43;45;16;74;53;21;41;1;0;6;4;180;70;40;2006;1988;2;28;
6600;A.Lyalko;LYALKO Alexey;160;0;76;60;62;67;73;67;52;48;80;66;14;18;1;3;0C;4;189;80;40;2005;1985;1;12;
10498;A.M.Dawit Haile;DAWIT HAILE Araya Medhin;149;0;71;64;49;57;40;43;59;22;78;71;30;90;1;3;3;3;180;70;40;2005;1986;1;1;
6608;A.Maaske;MAASKE Adrian;52;0;69;60;45;34;39;60;52;43;90;65;7;60;1;2;3;4;180;70;40;2005;1979;7;26;
6652;A.Mahmoud Ahmed;MAHMOUD ACHMED Amr;93;0;72;60;58;40;39;43;50;19;78;66;19;63;1;2;2;4;180;70;40;2007;1986;10;11;
6660;A.Maizares;MAIZARES Alberto;8;0;71;66;57;49;44;43;66;30;82;68;21;89;1;2;7;3;166;61;40;2006;1984;2;1;
1907;A.Majorek;MAJOREK Adam;46;0;68;60;51;43;41;42;50;18;64;61;20;52;1;1;4;4;180;70;40;2013;1993;2;24;
6681;A.Mamani;MAMANI Adan;8;0;65;60;18;33;35;43;42;12;82;52;16;31;1;0;1;3;180;70;40;2007;1984;1;1;
6694;A.Manan;MANAN Anuar;169;0;74;60;48;74;59;43;51;40;78;69;22;18;3;2;8;4;169;68;40;2006;1986;10;11;
10890;A.Manfredi;MANFREDI Andrea;36;0;74;67;53;50;42;66;53;22;66;69;30;28;1;3;5;4;180;70;40;2007;1992;2;10;
6724;A.Marangoni;MARANGONI Alan;36;0;76;65;73;60;46;66;55;21;82;83;21;63;1;3;2;4;185;74;40;2006;1984;7;16;Russi di Ravenna
6727;A.Marchetti;MARCHETTI Alessio;36;0;73;69;66;44;40;54;52;21;74;70;26;75;1;3;7;4;180;70;40;2010;1988;8;28;
2362;A.Marengo;MARENGO Alberto;36;0;65;60;47;49;35;44;40;22;62;47;23;39;1;1;4;4;180;70;40;2013;1994;5;13;
11408;A.Marinozzi;MARINOZZI Alessandro;36;0;70;63;49;55;42;61;71;39;54;69;21;34;1;2;3;2;180;70;40;2017;1998;9;30;
6784;A.Martinez Valadez;MARTINEZ VALADEZ Abraham Isaias;83;0;72;63;64;59;48;43;65;17;72;67;17;78;1;3;0D;4;180;70;40;2007;1989;3;16;
6818;A.Martins Dos Santos;MARTINS DOS SANTOS Adriano;10;0;74;61;69;68;62;43;72;20;90;69;16;50;1;3;6;4;176;66;40;2007;1980;1;22;
6840;A.Masciarelli;MASCIARELLI Andrea;36;0;71;67;47;41;40;57;58;22;86;65;13;37;1;3;5;4;173;61;40;2003;1982;9;2;Pescara
2215;A.Mazzi;MAZZI Alessandro;36;0;72;64;58;52;44;55;55;22;76;65;27;46;1;1;4;4;180;70;40;2008;1987;1;16;
6966;A.Meenhorst;MEENHORST Alexander;97;0;72;65;56;58;36;43;47;20;76;67;28;72;1;3;3;4;183;71;40;2006;1987;2;26;Auckland
2354;A.Meggiorini;MEGGIORINI Andrea;36;0;65;60;45;42;37;41;50;12;66;59;17;50;1;1;4;4;180;70;40;2011;1992;1;13;
6978;A.Mejia;MEJÍA SÁNCHEZ Luis Ánderson ;16;0;70;66;43;33;38;43;76;17;80;66;29;87;1;3;1;3;180;70;40;2007;1985;7;9;Montenegro – Quindio
6991;A.Mena;MENA Abraham;8;0;66;60;35;37;41;61;75;44;82;55;21;59;1;1;4;7;180;70;40;2006;1984;3;14;
11375;A.Mengis Ghebreindrias;MENGIS GHEBREINDRIAS Amanuel;149;0;70;60;49;67;68;34;64;50;60;51;67;23;3;3;8;7;180;70;40;2017;1995;1;14;
1354;A.Miessen;MIESSEN Andreas;2;0;65;60;40;39;29;48;45;19;66;54;18;34;1;1;4;4;181;71;40;2013;1992;7;9;
7115;A.Mironov;MIRONOV Alexander;50;0;74;66;69;62;48;72;52;56;82;69;32;71;1;3;7;3;175;68;40;2005;1984;1;21;Orel
7136;A.Moazemi Goudarzi;MOAZEMI GOUDARZI Arvin;119;0;72;71;60;57;42;40;65;14;70;62;20;84;1;2;6;4;181;69;40;2009;1990;3;26;
7146;A.Mohamed;MOHAMED Amr;93;0;65;60;29;38;37;57;50;31;78;62;21;60;1;2;3;4;180;70;40;2006;1986;5;4;
7165;A.Molmy;MOLMY Arnaud;24;0;74;65;50;68;48;65;58;15;74;66;36;25;1;3;5;4;180;70;40;2005;1988;8;7;
7207;A.Montoya Giraldo;MONTOYA GIRALDO Álvaro José;16;0;73;73;66;48;52;43;76;18;88;80;21;96;1;4;7;3;178;61;40;2006;1981;10;7;Itagüí - Antioquia
7212;A.Montoya Ortiz;MONTOYA ORTIZ Arley de Jesus;16;0;72;75;64;35;40;50;68;11;78;74;18;87;1;3;7;3;168;60;40;2005;1986;6;11;Valparaíso - Antioquia
7219;A.Mora;MORA ORTIZ Arturo;22;0;75;66;68;34;40;60;51;49;76;70;25;73;1;3;7;3;180;70;40;2006;1987;1;1;
11358;A.Moreno;MORENO Adria;22;0;67;60;52;45;71;46;70;51;68;60;65;11;1;2;4;4;180;70;40;2016;1991;8;19;
1106;A.Mørk;MØRK Alexander;18;0;69;60;59;51;37;58;49;24;66;61;12;28;1;1;4;4;183;70;40;2012;1992;1;15;
7264;A.Morras Fernández;MORRAS FERNÁNDEZ Alberto;22;0;71;67;57;48;62;43;54;23;76;72;15;82;1;3;3;3;180;70;40;2010;1987;3;31;Vitoria - Pais Vasco
7270;A.Morton;MORTON Angus;4;0;72;63;62;44;39;43;52;18;72;67;21;70;1;2;7;3;181;75;40;2010;1989;7;11;Sydney - New South Wales
7285;A.Mourato;MOURATO Andre;47;0;72;61;64;60;42;55;53;20;70;66;21;72;1;3;7;4;180;70;40;2006;1990;5;1;
7298;A.Mpuglas;MPOUGLAS Apostolos;26;0;65;60;28;37;39;43;44;12;72;49;17;32;1;0;4;4;180;70;40;2007;1989;3;16;
11537;A.Munich;MUNICH Amil;63;0;65;60;33;45;44;43;55;51;54;61;26;34;2;1;8;4;180;70;40;2017;1998;8;7;
7397;A.Naranbad;NARANBAD Ariunbold;173;0;67;60;31;42;37;59;52;49;90;60;25;48;1;1;4;4;180;70;40;2006;1980;5;28;
7416;A.Navarro;NAVARRO Anderson;16;0;68;60;45;33;37;43;58;21;74;62;17;47;1;2;4;4;180;70;40;2006;1988;1;1;Palmira - Valle
7489;A.Niyonshuti;"NIYONSHUTI Adrien ""Manconsho"" ""Drie Drie""";106;0;72;64;61;55;45;76;64;21;76;70;34;81;1;4;7;3;173;68;40;2009;1987;1;2;Ramagana
1119;A.Nordhoff;NORDHOFF Alexander;2;0;66;60;43;44;31;47;47;18;72;56;18;39;1;0;4;4;180;70;40;2009;1989;10;25;
7578;A.Olano;OLANO ORBEGOZO Aitor;22;0;69;60;44;33;39;43;50;18;78;64;21;66;1;2;3;3;180;70;40;2007;1986;7;6;
7588;A.Oliveira;OLIVEIRA Alexandre Candido;47;0;70;62;58;33;36;56;49;50;88;65;21;73;1;2;7;3;183;63;40;2006;1981;12;28;Parlmela
7599;A.Olmo Menacho;OLMO MENACHO Antonio;22;0;74;70;61;62;50;70;64;20;86;76;23;81;1;3;3;3;165;61;40;2004;1982;8;19;Sevilla – Andalucia
7608;A.Omulec;OMULEC Andrej;21;0;74;65;64;44;54;67;53;49;86;65;21;74;1;3;2;3;178;75;40;2006;1982;11;19;
1785;A.Örken;ÖRKEN Ahmet;55;0;72;60;62;64;36;44;51;19;64;58;22;56;2;2;4;4;179;70;40;2012;1993;3;12;
1460;A.Orlov;ORLOV Andrii;56;0;68;60;44;43;43;48;53;20;66;56;23;47;1;1;4;4;178;66;40;2013;1992;1;12;
11725;A.Orozco;OROZCO Alejandro;16;0;68;65;41;39;40;37;54;41;56;51;41;35;1;2;4;6;180;70;40;2017;1997;5;16;
7643;A.Ortega Dos Santos;ORTEGA DOS SANTOS Andrés Paulino;10;0;71;60;38;37;41;43;64;18;76;61;16;43;1;2;4;4;180;70;40;2005;1987;11;6;
7652;A.Ortiz;ORTIZ Antonio;72;0;71;64;44;62;48;55;70;22;86;64;32;24;1;3;5;4;180;70;40;2007;1982;7;15;?? - Anzoategui
11517;A.Osorio Carvajal;OSORIO CARVAJAL;16;0;67;60;32;38;39;48;51;37;54;69;21;67;1;2;3;5;170;59;40;2017;1998;5;28;
10848;A.Ospina Hernández;OSPINA HERNÁNDEZ Argiro Alonso;16;0;69;70;64;55;47;40;64;14;68;78;15;84;1;4;7;3;182;68;40;2010;1991;9;3;Nechi - Antioquia
4843;A.Owsian;OWSIAN Arkadiusz;46;0;69;60;53;51;37;49;49;18;64;61;19;56;1;1;4;4;180;70;40;2014;1993;9;10;
7700;A.Pacheco;PACHECHO Afranio Marques;10;0;69;60;46;36;39;43;66;23;74;65;16;68;1;2;3;3;180;70;40;2007;1988;1;1;
11110;A.Padulo;PADULO Alejandro;64;0;72;60;60;55;45;60;65;19;66;66;14;17;1;3;6;4;180;70;40;2012;1992;4;4;
7712;A.Pagani;PAGANI Angelo;36;0;69;69;64;49;44;74;54;26;74;70;30;78;1;3;7;3;176;65;40;2007;1988;8;4;Mariano Comense
7734;A.Paleo;PALEO MOSQUERA Alejandro;22;0;73;67;49;34;40;43;52;34;88;64;21;69;1;2;3;3;182;73;40;2007;1981;10;10;
11129;A.Palini;PALINI Andrea;36;0;74;64;57;71;50;66;51;28;72;69;26;51;3;3;8;4;180;70;40;2012;1989;6;16;Gardone Valtrompia
10849;A.Parra;PARRA Anderson;16;0;73;60;62;58;39;43;69;23;72;73;23;85;1;2;2;4;180;70;40;2010;1989;10;18;Duitama - Boyaca
7798;A.Passeron;PASSERON Aurélien;24;0;75;68;54;66;46;72;66;16;82;64;48;16;1;4;5;4;184;67;40;2004;1984;1;19;
7826;A.Pavlov;PAVLOV Alexander;52;0;74;60;60;36;39;61;54;52;84;63;10;57;1;2;6;4;180;70;40;2005;1983;1;12;
7832;A.Pchelkin;PCHELKIN Andrei;50;0;70;60;44;34;43;68;60;28;88;60;44;50;1;3;5;2;180;70;40;2005;1981;1;27;-0
7896;A.Pereyra;PEREYRA Andrés Ignacio;3;0;75;70;70;68;52;67;63;23;76;71;12;85;0;3;7;3;175;67;40;2006;1987;1;20;Tucuman
7904;A.Perez Fernandez;PEREZ FERNANDEZ Armaury;146;0;72;60;48;71;43;43;56;35;90;63;17;18;3;2;8;4;178;70;40;2006;1980;3;17;
358;A.Perry;PERRY Aaron;97;0;70;60;52;57;15;41;53;19;76;45;22;9;1;1;4;4;180;70;40;2013;1987;11;6;
1153;A.Peters;PETERS Alex;205;0;68;60;54;56;39;48;46;25;62;62;20;25;1;1;4;4;177;67;40;2013;1994;3;31;
244;A.Petrovski;PETROVSKI Andrej;39;0;65;60;53;46;37;41;46;14;58;35;13;33;1;1;4;4;180;70;40;2015;1996;4;18;
2289;A.Pettiti;PETTITI Alessandro;36;0;68;60;51;52;35;56;49;21;70;66;21;44;1;2;4;4;180;70;40;2009;1990;4;1;
7968;A.Phelan;PHELAN Adam;4;0;74;62;69;69;58;65;52;21;68;69;18;62;1;3;0C;4;173;70;40;2010;1991;8;23;Canberra
7983;A.Piechele;PIECHELE Andrea;36;0;74;62;55;69;44;72;53;19;76;65;35;26;1;3;5;4;178;72;40;2010;1987;6;29;
7984;A.Piedra Perez;PIEDRA PÉREZ Antonio;22;0;74;75;70;34;48;43;65;20;80;74;13;77;2;4;7;3;178;61;40;2006;1985;10;10;Sevilla - Andalucia
7990;A.Pierzga;PIERZGA Adam;46;0;74;66;67;62;48;57;50;23;82;77;32;72;1;4;0D;3;180;64;40;2006;1984;11;14;Raciborz
8003;A.Pineda Agudelo;PINEDA AGUDELO Andrés Felipe;16;0;69;60;43;36;35;60;53;53;82;64;23;40;1;1;1;4;180;70;40;2006;1984;6;14;Susa - Cundinamarca
2339;A.Piovesan;PIOVESAN Alessandro;36;0;65;63;50;41;32;35;55;11;62;64;15;49;1;1;4;4;180;70;40;2013;1994;7;24;
2420;A.Pirlot;PIRLOT Antoine;12;0;65;60;46;36;35;51;46;13;70;54;19;34;1;1;4;4;181;69;40;2013;1990;7;14;
8088;A.Polushkin;POLUSHKIN Aliaksei;7;0;70;60;58;34;43;43;52;42;78;66;21;50;1;2;2;3;180;70;40;2006;1986;9;19;
10719;A.Prishpetniy;PRISHPETNIY Alexander;50;0;70;60;59;54;45;65;53;20;76;66;21;50;1;2;6;4;180;70;40;2011;1987;7;18;
8164;A.Proni;PRONI Alessandro;36;0;77;72;62;58;58;76;62;26;86;80;51;64;1;6;3;3;181;68;40;2006;1982;12;28;Roma
8169;A.Pryschepa;PRYSCHEPA Andriy;56;0;71;60;44;34;39;60;52;50;86;61;21;48;1;2;4;4;190;73;40;2006;1982;5;15;
8210;A.Quiguantar;QUIGUANTAR Alberth;16;0;68;65;51;43;38;43;67;24;74;64;15;86;1;3;1;3;158;50;40;2007;1988;6;22;?? - Nariño
8225;A.Quispe;QUISPE Armando;8;0;69;63;36;33;38;43;73;23;80;66;18;99;1;2;1;3;180;70;40;2007;1985;5;20;
2863;A.R.Quispe Colque;QUISPE COLQUE Alain Rossbel;59;0;65;60;48;45;33;46;71;23;62;54;10;73;1;0;4;4;180;70;40;2013;1994;2;4;
8251;A.Raisoni;RAISONI Alessandro;36;0;74;60;64;40;37;62;54;49;84;64;21;35;1;3;6;4;177;70;40;2006;1983;1;30;Gallarate
8260;A.Ramirez Calderon;RAMIREZ CALDERON Alejandro;16;0;71;74;59;32;34;41;68;20;88;80;18;88;1;6;1;3;172;62;34;2002;1981;8;15;La Ceja - Antioquia
2882;A.Ramos;RAMOS Angel;8;0;65;60;44;42;35;43;57;19;64;54;15;63;1;1;4;4;180;70;40;2013;1993;2;18;
8277;A.Ramos;RAMOS Alberto;22;0;65;60;41;34;37;58;51;56;76;66;21;42;1;2;7;4;180;70;40;2006;1987;1;1;
8301;A.Rashad;RASHAD Ahmed;93;0;68;60;35;33;43;48;53;33;88;67;22;50;1;2;5;1;180;70;40;2006;1981;10;31;
8302;A.Rasmussen;RASMUSSEN Alex Nicki;18;0;72;60;65;68;63;66;39;24;82;78;16;10;3;3;0C;4;185;89;40;2006;1984;6;9;Odense
8317;A.Ravard;RAVARD Anthony;24;0;74;65;49;75;57;69;51;11;84;69;16;11;3;3;8;4;169;62;40;2005;1983;9;28;Nantes - Pays de Loire
4930;A.Ray;RAY Alexander;97;0;70;60;58;55;44;50;48;24;70;60;22;56;1;1;4;4;180;70;40;2014;1990;10;3;
8367;A.Reshetnikov;RESHETNIKOV Anton;50;0;72;60;50;34;37;61;54;48;78;70;21;66;1;2;5;2;180;70;40;2006;1986;5;18;
4906;A.Rezaei;REZAEI Ali;119;0;65;60;51;51;38;52;62;20;68;41;17;53;1;1;4;4;180;70;40;2015;1991;1;11;
8404;A.Ribet;RIBET Aurelien;24;0;69;60;44;45;40;43;54;25;80;68;29;50;1;3;5;4;172;60;40;2006;1985;12;30;
1925;A.Riyanto;RIYANTO Agung;157;0;65;60;42;40;31;42;46;29;66;59;17;51;1;1;4;4;176;67;40;2013;1992;11;24;
8467;A.Rizzi;RIZZI Antonio;36;0;72;61;44;34;44;64;60;25;90;67;21;74;1;3;3;4;174;63;40;2000;1980;4;12;Codogno
8470;A.Roa;ROA GUERRERO “Alex”;16;0;70;71;57;33;38;43;75;23;86;73;21;86;1;3;1;3;160;48;40;2007;1982;5;24;Manta - Cundinamarca
8510;A.Rodriguez Diaz;RODRIGUEZ DIAZ Andres;16;0;74;60;62;65;47;70;69;15;86;65;34;24;1;4;8;4;171;69;40;2005;1982;11;19;Libano - Tolima
8536;A.Rodriguez Oliver;RODRIGUEZ OLIVER Alberto;22;0;70;68;53;34;30;57;56;57;86;67;21;78;1;2;3;3;180;70;40;2004;1982;8;26;-0
4884;A.Roe;ROE Anders;44;0;65;60;50;37;38;42;39;14;64;39;17;44;1;1;4;4;180;70;40;2015;1993;9;13;
11559;A.Rojas;ROJAS Alexander;16;0;73;60;34;45;38;15;48;34;84;58;67;67;2;2;3;3;180;70;40;2011;1983;12;23;
8574;A.Rojas;ROJAS Albis;72;0;67;60;55;60;43;43;52;20;86;59;21;38;1;2;8;4;180;70;40;2007;1982;6;10;
8576;A.Rojas Benavides;ROJAS BENAVIDES Alexander;16;0;70;69;53;61;40;44;81;34;84;75;20;68;1;4;3;3;179;66;40;2006;1983;12;23;Bucaramanga - Norte Santander
8619;A.Rosales;ROSALES Adalberto;143;0;65;60;41;43;39;43;46;15;82;54;17;40;1;0;4;4;180;70;40;2007;1984;1;1;
2290;A.Rossini;ROSSINI Andrea;36;0;67;61;50;53;34;55;50;20;70;67;20;45;1;2;4;4;180;70;40;2009;1990;11;15;
2552;A.Rotyakov;ROTYAKOV Aleksandr;50;0;73;60;60;55;43;44;52;18;68;67;18;48;1;1;4;4;180;70;40;2010;1991;1;3;
549;A.Ruhumuriza;RUHUMURIZA Abraham;106;0;65;60;49;47;37;42;46;15;90;37;30;52;1;1;4;4;180;70;40;2007;1979;8;28;
8710;A.Rybakov;RYBAKOV Alexander;50;0;75;67;70;49;42;43;51;21;74;67;21;72;1;3;7;3;180;70;40;2008;1988;5;17;
3488;A.S.Almeida;ALMEIDA André Souza;10;0;70;65;61;59;46;55;57;25;66;63;15;57;1;1;4;4;180;70;40;2014;1992;12;16;
4713;A.S.Bedoya Giraldo;BEDOYA GIRALDO Alberto Steven;16;0;70;70;47;45;41;48;57;19;66;65;23;74;1;1;4;4;180;70;40;2014;1992;12;13;
2874;A.Saavedra;SAAVEDRA Alberto;8;0;65;60;44;40;35;43;64;20;62;64;12;73;1;1;4;4;180;70;40;2013;1994;4;28;
8733;A.Saeidi Tanha;SAEIDI TANHA Abbass;119;0;73;66;64;58;40;64;72;57;88;73;21;83;1;4;7;3;174;67;40;2001;1981;10;12;
691;A.Sagat;SAGAT Artur;29;0;69;60;42;42;39;53;49;15;76;59;15;23;1;1;4;4;180;70;40;2010;1987;9;27;
8750;A.Saiz Sáenz;SAIZ SÁENZ Álvaro Raúl;16;0;70;69;55;47;36;54;75;31;80;68;21;84;1;2;1;3;180;70;40;2006;1985;4;17;Villa de Leiva - Boyaca
8805;A.Sánchez Beriguete;SÁNCHEZ BERIGUETE Augusto;146;0;76;70;69;71;68;69;77;46;84;78;26;65;1;4;0D;3;189;75;40;2005;1983;12;19;-0
3045;A.Santos;SANTOS Andre;47;0;69;62;56;55;40;38;45;31;60;56;31;13;2;2;4;4;180;70;40;2018;1995;8;21;
8946;A.Schmidt;SCHMIDT Alexey;50;0;75;60;64;72;45;65;54;50;84;66;21;11;3;3;8;4;183;74;40;2006;1983;4;17;
11166;A.Schmitt;SCHMITT Alexander;2;0;75;63;58;67;46;43;53;19;72;69;12;65;1;3;9;3;182;66;42;2008;1989;8;18;
1379;A.Schrangl;SCHRANGL Alexander;5;0;72;65;51;49;46;50;50;33;80;64;21;70;1;1;1;6;181;73;40;2011;1985;5;10;
9020;A.Serebryakov;SEREBRYAKOV Alexander;50;0;73;63;59;72;46;72;52;20;76;64;23;32;3;3;8;4;180;70;40;2006;1987;9;25;
9025;A.Serov;SEROV Alexander;50;0;76;63;71;70;52;69;54;21;86;70;17;20;1;3;6;4;189;75;40;2001;1982;11;12;Vyborg
9081;A.Shugaipov;SHUGAIPOV Ablay;160;0;72;62;55;64;36;45;53;18;74;65;21;67;1;2;9;3;180;70;40;2006;1988;12;7;
9097;A.Signego;SIGNEGO Alessio;36;0;74;62;41;55;38;60;61;18;84;68;34;64;1;4;3;4;173;65;40;2005;1983;12;11;-0
10636;A.Sivori;SIVORI Ariel;3;0;72;65;60;63;44;43;62;19;68;69;20;67;1;3;3;3;180;70;40;2007;1991;1;25;
1775;A.Sole Vall;SOLE VALL Arnau;22;0;69;60;52;56;39;45;49;22;66;62;22;60;1;2;4;4;180;73;40;2012;1992;3;19;
9229;A.Solomennikov;SOLOMENNIKOV Andrei;50;0;74;65;65;63;42;43;49;31;76;71;21;71;1;2;7;4;180;70;40;2006;1987;6;10;
566;A.Sosnitskiy;SOSNITSKIY Anatoliy;56;0;71;65;61;45;48;52;52;25;70;68;24;72;1;1;4;4;180;70;40;2010;1990;9;4;
11100;A.Soto;SOTO Andres;72;0;71;69;52;68;49;43;65;21;66;68;13;12;3;2;8;4;180;70;40;2011;1992;9;9;
9301;A.Stauff;STAUFF Andreas;2;0;77;60;58;72;53;76;59;47;76;67;32;14;1;2;8;4;192;82;40;2006;1987;1;22;Frechen
9306;A.Steensen;STEENSEN Andre;18;0;71;63;64;58;38;63;61;50;76;77;14;62;1;2;7;4;185;65;40;2005;1987;10;12;-0
9334;A.Stillfors;STILLFORS Andreas;53;0;72;60;52;54;39;43;53;18;72;57;21;28;1;1;4;4;180;73;38;2007;1989;1;25;
9336;A.Stocco;STOCCO Alessandro;36;0;71;63;64;34;40;51;49;18;72;68;24;71;1;3;7;3;180;70;40;2010;1989;3;17;
11278;A.Sufa;SUFA Austin;1;0;69;60;65;41;67;20;54;60;54;65;56;23;1;1;2;3;180;70;40;2017;1998;1;20;
9390;A.Suralyov;SURALYOV Andriy;56;0;71;60;55;35;41;43;44;13;78;64;30;50;1;2;2;3;180;70;40;2007;1986;7;17;
9433;A.Sznitko;SZNITKO Adam;46;0;73;62;50;35;42;53;57;53;82;73;23;71;1;2;3;3;180;70;40;2006;1984;12;20;
9447;A.Takano;TAKANO Atsushi;65;0;65;60;24;34;39;43;43;16;86;44;14;31;1;0;3;4;171;58;40;2006;1982;1;15;
9449;A.Talansky;TALANSKY Andrew;61;0;77;77;76;32;60;68;53;52;74;90;49;85;5;4;7;3;175;63;40;2007;1988;11;23;Miami - Florida
